,Time,Distance,Probability
368,500,128,0.8341608738828202
369,500,144,0.8445878848063555
370,500,160,0.85253227408143
371,500,176,0.8535253227408143
372,500,192,0.8565044687189672
373,500,208,0.8594836146971202
374,500,224,0.8629592850049652
375,500,240,0.8634558093346574
376,500,256,0.868421052631579
377,500,272,0.8728897715988083
378,525,0,0.04965243296921549
379,525,16,0.7090367428003972
380,525,32,0.7298907646474677
381,525,48,0.7512413108242304
382,525,64,0.7701092353525323
383,525,80,0.7934458788480635
384,525,96,0.8123138033763655
385,525,112,0.8252234359483615
386,525,128,0.8346573982125124
387,525,144,0.8450844091360477
388,525,160,0.8530287984111221
389,525,176,0.8540218470705064
390,525,192,0.8570009930486594
391,525,208,0.8599801390268124
392,525,224,0.8634558093346574
393,525,240,0.8639523336643495
394,525,256,0.8689175769612711
395,525,272,0.8733862959285005
