,Time,Distance,Probability
333,450,144,0.7059538274605103
334,450,160,0.7132442284325637
335,450,176,0.7181044957472661
336,450,192,0.7387606318347509
337,450,208,0.74726609963548
338,450,224,0.755771567436209
339,450,240,0.7667071688942891
340,450,256,0.7752126366950183
341,450,272,0.787363304981774
342,475,0,0.3462940461725395
343,475,16,0.45929526123936815
344,475,32,0.534629404617254
345,475,48,0.5953827460510328
346,475,64,0.6257594167679222
347,475,80,0.6500607533414338
348,475,96,0.6634264884568651
349,475,112,0.675577156743621
350,475,128,0.692588092345079
351,475,144,0.7059538274605103
352,475,160,0.7132442284325637
353,475,176,0.7181044957472661
354,475,192,0.7387606318347509
355,475,208,0.74726609963548
356,475,224,0.7569866342648846
357,475,240,0.7667071688942891
358,475,256,0.7752126366950183
359,475,272,0.787363304981774
360,500,0,0.3462940461725395
361,500,16,0.46051032806804376
362,500,32,0.534629404617254
363,500,48,0.5953827460510328
364,500,64,0.6269744835965978
365,500,80,0.6512758201701093
366,500,96,0.6646415552855407
367,500,112,0.6780072904009721
368,500,128,0.6938031591737546
369,500,144,0.7083839611178615
370,500,160,0.715674362089915
371,500,176,0.7205346294046172
372,500,192,0.741190765492102
373,500,208,0.7496962332928311
374,500,224,0.7594167679222357
375,500,240,0.7679222357229648
376,500,256,0.7764277035236938
377,500,272,0.7897934386391251
378,525,0,0.3462940461725395
379,525,16,0.46537059538274606
380,525,32,0.5382746051032807
381,525,48,0.5965978128797084
382,525,64,0.6281895504252734
383,525,80,0.6537059538274606
384,525,96,0.6670716889428918
385,525,112,0.6804374240583232
386,525,128,0.6962332928311057
387,525,144,0.7108140947752126
388,525,160,0.7193195625759417
389,525,176,0.724179829890644
390,525,192,0.7460510328068044
391,525,208,0.7533414337788579
392,525,224,0.7630619684082625
393,525,240,0.772782503037667
394,525,256,0.7812879708383961
395,525,272,0.7946537059538274
