,Time,Distance,Probability
375,500,240,0.8689248895434463
376,500,256,0.8703976435935199
377,500,272,0.8733431516936672
378,525,0,0.34609720176730485
379,525,16,0.678939617083947
380,525,32,0.759941089837997
381,525,48,0.7982326951399117
382,525,64,0.8188512518409425
383,525,80,0.8379970544918999
384,525,96,0.8512518409425626
385,525,112,0.8541973490427098
386,525,128,0.8586156111929307
387,525,144,0.8600883652430045
388,525,160,0.8630338733431517
389,525,176,0.8630338733431517
390,525,192,0.8630338733431517
391,525,208,0.8674521354933726
392,525,224,0.8674521354933726
393,525,240,0.8689248895434463
394,525,256,0.8703976435935199
395,525,272,0.8733431516936672
