disk,cpu_id,sequence_number,timestamp,process_id,action,operation,sector_number,request_size,process_name
"8,16",1,84,1.0895212,0,C,R,19283608,256,[0]
"8,16",2,322,1.048025793,0,C,R,19506688,256,[0]
"8,16",2,326,1.048173099,2603,I,R,17732088,256,[java]
"8,16",2,327,1.048177104,2603,D,R,17732088,256,[java]
"8,16",2,329,1.063616389,0,C,R,17732088,256,[0]
"8,16",2,333,1.06368837,2603,I,R,17732344,256,[java]
"8,16",2,334,1.063692198,2603,D,R,17732344,256,[java]
"8,16",2,339,1.0637615,2603,I,R,17732600,256,[java]
"8,16",2,341,1.063764539,2603,D,R,17732600,256,[java]
"8,16",2,342,1.064671959,0,C,R,17732344,256,[0]
"8,16",2,343,1.065023456,2603,C,R,17732600,256,[0]
"8,16",2,347,1.094167595,2603,I,R,12123704,256,[java]
"8,16",2,348,1.094178938,2603,D,R,12123704,256,[java]
"8,16",2,350,1.111406084,0,C,R,12123704,256,[0]
"8,16",2,354,1.11165608,2603,I,R,12517112,256,[java]
"8,16",2,355,1.111661187,2603,D,R,12517112,256,[java]
"8,16",2,357,1.119237447,0,C,R,12517112,256,[0]
"8,16",2,361,1.119310877,2603,I,R,12517368,256,[java]
"8,16",2,362,1.119314804,2603,D,R,12517368,256,[java]
"8,16",2,367,1.119370654,2603,I,R,12517624,256,[java]
"8,16",2,369,1.11937341,2603,D,R,12517624,256,[java]
"8,16",2,370,1.120331182,0,C,R,12517368,256,[0]
"8,16",2,371,1.120501434,2603,C,R,12517624,256,[0]
"8,16",1,88,1.15270069,2603,I,R,14082568,256,[java]
"8,16",1,90,1.152707975,2603,D,R,14082568,256,[java]
"8,16",1,91,1.166019917,0,C,R,14082568,256,[0]
"8,16",1,95,1.166233532,2603,I,R,14675096,256,[java]
"8,16",1,96,1.166237694,2603,D,R,14675096,256,[java]
"8,16",1,98,1.179274944,0,C,R,14675096,256,[0]
"8,16",1,102,1.179353617,2603,I,R,14675352,256,[java]
"8,16",1,103,1.179357466,2603,D,R,14675352,256,[java]
"8,16",1,105,1.180301783,0,C,R,14675352,256,[0]
"8,16",2,375,1.186063478,2602,I,R,19506944,168,[java]
"8,16",2,376,1.186075237,2602,D,R,19506944,168,[java]
"8,16",2,378,1.186801657,0,C,R,19506944,168,[0]
