disk,cpu_id,sequence_number,timestamp,process_id,action,operation,sector_number,request_size,process_name
"8,16",3,144,6.42581693,0,C,R,10298448,1056,[0]
"8,16",3,145,6.430389882,0,C,R,10299504,1056,[0]
"8,16",3,146,6.433400697,0,C,R,10300560,952,[0]
"8,16",3,154,6.437359813,2753,I,RM,104672,32,[java]
"8,16",3,155,6.437369108,2753,D,RM,104672,32,[java]
"8,16",3,156,6.437390673,2753,I,RM,104736,32,[java]
"8,16",3,157,6.437391554,2753,I,RM,104800,32,[java]
"8,16",3,159,6.437419262,212,D,RM,104736,32,[kworker/3:1H]
"8,16",3,160,6.437428209,212,D,RM,104800,32,[kworker/3:1H]
"8,16",3,161,6.456236048,0,C,RM,104672,32,[0]
"8,16",3,162,6.456272461,0,C,RM,104736,32,[0]
"8,16",3,169,6.456517953,2753,I,R,1052368,1040,[java]
"8,16",3,171,6.456522923,2753,D,R,1052368,1040,[java]
"8,16",3,172,6.456545555,2753,C,RM,104800,32,[0]
"8,16",3,176,6.456571636,2753,I,R,1053408,1056,[java]
"8,16",3,178,6.456573882,2753,D,R,1053408,1056,[java]
"8,16",3,181,6.456607707,2753,I,R,1054464,1056,[java]
"8,16",3,183,6.456626068,2753,D,R,1054464,1056,[java]
"8,16",3,188,6.456984336,2753,I,R,1055520,944,[java]
"8,16",3,190,6.456988176,2753,D,R,1055520,944,[java]
"8,16",3,194,6.457028689,2753,I,R,1056464,1072,[java]
"8,16",3,196,6.457031047,2753,D,R,1056464,1072,[java]
"8,16",3,200,6.457041927,2753,I,R,1057536,1056,[java]
"8,16",3,202,6.457044019,2753,D,R,1057536,1056,[java]
"8,16",3,205,6.457053172,2753,I,R,1058592,1056,[java]
"8,16",3,207,6.457055198,2753,D,R,1058592,1056,[java]
"8,16",3,209,6.457079527,2753,I,R,1059648,912,[java]
"8,16",3,211,6.457081585,2753,D,R,1059648,912,[java]
"8,16",3,212,6.470516551,0,C,R,1052368,1040,[0]
"8,16",3,213,6.476151922,0,C,R,1053408,1056,[0]
"8,16",3,214,6.482029035,0,C,R,1054464,1056,[0]
"8,16",3,215,6.485820252,0,C,R,1055520,944,[0]
"8,16",3,216,6.49152691,0,C,R,1056464,1072,[0]
"8,16",3,217,6.495966132,0,C,R,1057536,1056,[0]
"8,16",3,218,6.501757695,0,C,R,1058592,1056,[0]
"8,16",3,219,6.505687152,0,C,R,1059648,912,[0]
"8,16",0,139,6.506006745,2753,I,R,1533392,1032,[java]
"8,16",0,140,6.506011864,2753,D,R,1533392,1032,[java]
"8,16",0,145,6.506040881,2753,I,R,1534424,1056,[java]
"8,16",0,147,6.506043708,2753,D,R,1534424,1056,[java]
"8,16",0,150,6.506054713,2753,I,R,1535480,1056,[java]
"8,16",0,152,6.506056987,2753,D,R,1535480,1056,[java]
"8,16",0,157,6.506425682,2753,I,R,1536536,952,[java]
"8,16",0,159,6.50644649,2753,D,R,1536536,952,[java]
"8,16",0,163,6.506467636,2753,I,R,1537488,1032,[java]
"8,16",0,165,6.506469938,2753,D,R,1537488,1032,[java]
"8,16",0,169,6.506480413,2753,I,R,1538520,1056,[java]
"8,16",0,171,6.506482565,2753,D,R,1538520,1056,[java]
"8,16",0,174,6.50649161,2753,I,R,1539576,1056,[java]
"8,16",0,176,6.506493727,2753,D,R,1539576,1056,[java]
"8,16",0,178,6.506521525,2753,I,R,1540632,952,[java]
"8,16",0,180,6.506523602,2753,D,R,1540632,952,[java]
"8,16",0,181,6.516123707,0,C,R,1533392,1032,[0]
"8,16",0,182,6.520445397,0,C,R,1534424,1056,[0]
"8,16",0,183,6.526431796,0,C,R,1535480,1056,[0]
"8,16",0,184,6.530222849,0,C,R,1536536,952,[0]
"8,16",0,185,6.535714962,0,C,R,1537488,1032,[0]
"8,16",1,33,6.486845724,2753,I,RM,104832,160,[java]
"8,16",1,35,6.48685612,265,D,RM,104832,160,[kworker/1:1H]
"8,16",1,36,6.505734517,0,C,RM,104832,160,[0]
"8,16",2,15,6.558481039,2752,I,RM,134688,64,[java]
"8,16",2,16,6.558493489,2752,D,RM,134688,64,[java]
"8,16",2,18,6.558748304,0,C,RM,134688,64,[0]
"8,16",2,25,6.55882842,2752,I,R,2680256,1400,[java]
"8,16",2,26,6.558831615,2752,D,R,2680256,1400,[java]
"8,16",2,30,6.558868527,2752,I,R,2681656,2176,[java]
"8,16",2,32,6.558871048,2752,D,R,2681656,2176,[java]
"8,16",2,37,6.559141238,2752,I,R,2683832,520,[java]
"8,16",2,39,6.559143824,2752,D,R,2683832,520,[java]
"8,16",2,42,6.559156226,2752,I,R,2684352,2104,[java]
"8,16",2,44,6.559177795,2752,D,R,2684352,2104,[java]
"8,16",2,46,6.559188667,2752,I,R,2686456,1992,[java]
"8,16",2,48,6.559190959,2752,D,R,2686456,1992,[java]
"8,16",2,49,6.574032136,0,C,R,2680256,1400,[0]
"8,16",2,50,6.585164267,0,C,R,2681656,2176,[0]
"8,16",0,186,6.541532014,0,C,R,1538520,1056,[0]
"8,16",0,187,6.545885628,0,C,R,1539576,1056,[0]
"8,16",0,188,6.551216492,0,C,R,1540632,952,[0]
"8,16",2,51,6.586735475,0,C,R,2683832,520,[0]
"8,16",2,52,6.597524569,0,C,R,2684352,2104,[0]
